ZCTA5CE,year,job_count,job_accessibility
90018,2018,5994,1036595.4775405297
90018,2019,6335,1070127.1932891842
90018,2020,6393,993403.5447632968
90018,2021,7721,995546.3943480931
90018,2022,8102,1080183.0878288369
90018,2023,9379,1099895.4283618398
90019,2015,9971,982316.3568038427
90019,2016,28287,1027367.2708560814
90019,2017,26465,1024636.7968503585
90019,2018,28473,1047134.2290455179
90019,2019,31242,1087823.2496831457
90019,2020,30541,1008491.7123719163
90019,2021,32061,1013291.7990247607
90019,2022,11867,1094859.6817365787
90019,2023,12356,1114445.8460748554
90020,2015,12664,1018060.1381660932
90020,2016,13529,1059960.0316756305
90020,2017,13870,1059975.2435195935
90020,2018,13481,1082655.87429542
90020,2019,13642,1122226.6578383672
90020,2020,12887,1039538.2606704221
90020,2021,12850,1039267.9288158981
90020,2022,13620,1123556.3858665007
90020,2023,14155,1147242.0361201612
90021,2015,26989,1001855.5271694176
90021,2016,30651,1039303.500497734
90021,2017,27313,1036601.5295993387
90021,2018,25616,1053105.4742615323
90021,2019,24837,1073779.90544528
90021,2020,22201,998102.8453506101
90021,2021,23714,991814.7948837805
90021,2022,26676,1071724.509508749
90021,2023,24150,1090843.660347806
90022,2015,19625,788856.9919069791
90022,2016,20216,815773.272192285
90022,2017,20727,815957.6338864453
90022,2018,21141,824987.142921581
90022,2019,20406,833836.8496199814
90022,2020,19639,776543.3711405417
90022,2021,19741,773344.7771936376
90022,2022,19638,828158.3529447956
90022,2023,18243,838331.5085767601
90023,2015,17722,897540.0858412134
90023,2016,17501,929922.2529428132
90023,2017,17083,927724.1026633778
90023,2018,17060,939989.4279096393
90023,2019,16469,953550.3001568655
90023,2020,14988,887700.7477813555
90023,2021,15508,883495.135982646
90023,2022,15867,949669.4290692976
90023,2023,14963,963775.4045201652
90024,2015,56888,816528.285002655
90024,2016,58046,850436.3295334681
90024,2017,58793,848643.7981442872
90024,2018,58841,867752.5790611317
90024,2019,77001,916205.1084103141
90024,2020,81170,852513.8590435688
90024,2021,73083,866403.486145562
90024,2022,81841,945161.9023377157
90024,2023,84540,946210.0343080142
90025,2015,29188,792598.2012909718
90025,2016,29091,826760.8456277831
90025,2017,32639,824342.4159660025
90025,2018,32006,841892.8421489326
90025,2019,32094,885728.9936525715
90025,2020,29560,825963.7034548274
90025,2021,27335,840504.332288408
90025,2022,30288,916679.0875523526
90025,2023,28602,912918.0878756309
90026,2015,10714,1006474.0788728145
90026,2016,10816,1043653.9736632442
90026,2017,11149,1045427.3921265189
90026,2018,11634,1065541.4835519632
90026,2019,16706,1097667.1839569458
90026,2020,13720,1018005.0551553115
90026,2021,13406,1011663.2859828691
90026,2022,15708,1091888.345243164
90026,2023,17162,1117311.3308699322
90027,2015,26141,880374.4389237358
90027,2016,26964,913184.3126919837
90027,2017,27794,915995.0597608897
90027,2018,28496,935738.0095137581
90027,2019,29381,977479.4517651825
90027,2020,28003,901665.5376842903
90027,2021,27789,901943.5610149159
90027,2022,28571,973440.560045533
90027,2023,30027,1001626.1438590774
90028,2015,29564,952372.4012900908
90028,2016,30712,990424.123452205
90028,2017,33234,992486.0619456965
90028,2018,36032,1016380.0125671384
90028,2019,35651,1062521.3380235
90028,2020,28914,981332.0693267654
90028,2021,27464,981927.4750440901
90028,2022,32061,1062864.547023362
90028,2023,34103,1088949.0961267091
90029,2015,7252,985965.0971775044
90029,2016,7091,1023847.2900861849
90029,2017,7053,1025896.6947397981
90029,2018,7170,1047869.5842791589
90029,2019,6854,1087610.4595321012
90029,2020,6836,1006552.8545216436
90029,2021,7136,1004376.1186421486
90029,2022,7558,1084855.8227313831
